RideID,tpep_pickup_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,DelayFactor
580,1/1/16 9:20,11.3,-73.87312317,40.77417374,-73.9859314,40.75074768,38.34,0
581,1/1/16 9:22,11,-73.87110138,40.77377319,-73.83813477,40.85955048,36.34,6
582,1/1/16 9:22,11.26,-73.87307739,40.77412033,-73.9848938,40.75196075,45.41,7
583,1/1/16 9:22,8.77,-73.87316895,40.77415848,-73.99171448,40.74939728,32.34,7
584,1/1/16 9:22,10.4,-73.8708725,40.77375031,-73.92546844,40.86509705,45.34,4
585,1/1/16 9:25,3.65,-73.87467194,40.77412033,-73.88981628,40.7401619,13.8,3
586,1/1/16 9:26,6.83,-73.87464142,40.77391815,-73.93682098,40.81583023,32.21,1
587,1/1/16 9:27,10.5,-73.87440491,40.77397537,-73.98072815,40.76464844,43.34,8
588,1/1/16 9:28,8.4,-73.8708725,40.77371597,-73.95612335,40.7758522,36.99,6
589,1/1/16 9:32,9.35,-73.87303925,40.77404785,-73.98576355,40.75883484,34.84,3
590,1/1/16 9:34,3.42,-73.87294769,40.77410126,-73.91558838,40.7796402,11.8,0
591,1/1/16 9:34,0,-73.86976624,40.77248764,-73.86976624,40.77248764,3.3,0
592,1/1/16 9:35,11.2,-73.87099457,40.77367401,-73.98431396,40.7595253,37.84,8
593,1/1/16 9:36,10.9,-73.87090302,40.77379227,-73.98462677,40.76835632,37.84,3
594,1/1/16 9:45,13.64,-73.87103271,40.77384567,-74.01790619,40.70939636,38.8,0
595,1/1/16 9:45,13.7,-73.8708725,40.77376556,-74.00596619,40.72714233,44.84,5
596,1/1/16 9:45,8.9,-73.87091827,40.77370071,-73.97171021,40.75611115,27.3,3
597,1/1/16 9:47,8.7,-73.87095642,40.77375412,-73.98794556,40.74811554,31.84,8
598,1/1/16 9:48,8.77,-73.8704071,40.77352142,-73.98590851,40.75069046,31.84,0
599,1/1/16 9:48,8.9,-73.87077332,40.77371979,-73.99237823,40.75211334,32.84,1
600,1/1/16 9:51,22.9,-73.87290192,40.77391815,-73.62256622,40.86762619,92.3,3
601,1/1/16 9:55,8.27,-73.87136841,40.77384186,-73.95333862,40.77935028,29.84,2
602,1/1/16 9:56,22.5,-73.87123871,40.77378082,-73.96273804,40.60456848,65.3,5
603,1/1/16 9:56,5.14,-73.87050629,40.77357101,-73.82862854,40.75286865,16.8,0
604,1/1/16 9:56,10.19,-73.87082672,40.77368164,-73.99044037,40.73123169,36.36,3
605,1/1/16 9:57,9.94,-73.87096405,40.77373123,-73.97053528,40.76553726,34.84,7
606,1/1/16 9:57,12.09,-73.87010193,40.7731781,-73.98525238,40.66439819,39.8,3
607,1/1/16 9:58,8.89,-73.87084961,40.77373886,-73.95584106,40.76753998,31.34,0
608,1/1/16 9:58,11.9,-73.8707962,40.77370071,-73.98592377,40.74501801,47.84,1
609,1/1/16 9:58,5.4,-73.8728714,40.77399826,-73.92388916,40.74054337,20.75,6
610,1/1/16 9:58,5,-73.87080383,40.77373123,-73.85037994,40.72883987,19.32,5
611,1/1/16 10:00,8.5,-73.87088776,40.77375412,-73.95853424,40.78167343,41.05,9
612,1/1/16 10:01,9.57,-73.87116241,40.77363968,-73.75968933,40.72132111,27.8,7
613,1/1/16 10:03,0.8,-73.87037659,40.77363205,-73.87306213,40.7684288,6.5,0
614,1/1/16 10:03,10.12,-73.87088776,40.77370834,-73.96774292,40.75624847,35.34,9
615,1/1/16 10:03,8.11,-73.87094879,40.77374268,-73.97564697,40.75070953,32.44,4
616,1/1/16 10:04,1.5,-73.87109375,40.77373886,-73.8814621,40.75997162,7.8,7
617,1/1/16 10:04,9.11,-73.87094879,40.77381897,-73.98239899,40.73120117,35.34,9
618,1/1/16 10:05,12.8,-73.87081146,40.77375412,-74.0174942,40.70687866,43.55,1
619,1/1/16 10:06,8.63,-73.8706131,40.77350235,-73.97229767,40.7558403,37.01,7
620,1/1/16 10:06,3.59,-73.87088013,40.77378082,-73.92684937,40.76290131,16.64,0
621,1/1/16 10:06,9.09,-73.87212372,40.77420425,-73.81685638,40.83531189,38.81,0
622,1/1/16 10:07,9.15,-73.87096405,40.7736702,-73.97324371,40.75988388,32.84,1
623,1/1/16 10:08,7.9,-73.8708725,40.77377701,-73.94976044,40.78057098,29.84,5
624,1/1/16 10:08,5.4,-73.87403107,40.77384949,-73.86566162,40.72565079,18.3,1
625,1/1/16 10:08,11.84,-73.87452698,40.77408981,-73.79117584,40.64580917,33.3,0
626,1/1/16 10:09,4.78,-73.87091827,40.77381134,-73.84670258,40.77468109,15.3,7
627,1/1/16 10:09,1.7,-73.87084961,40.77377319,-73.88438416,40.76039886,8.8,7
628,1/1/16 10:10,8.65,-73.8707962,40.77371979,-73.94267273,40.8321991,37.61,6
629,1/1/16 10:10,15.69,-73.8707962,40.77371597,-73.96186829,40.64032745,43.8,0
630,1/1/16 10:10,6.9,-73.87290955,40.77401352,-73.95349121,40.733181,24.95,5
631,1/1/16 10:10,8.68,-73.8747406,40.77406693,-73.95806885,40.77376556,31.34,0
632,1/1/16 10:10,7.4,-73.87075043,40.77348709,-73.95978546,40.81556702,34.84,0
633,1/1/16 10:10,8,-73.87065887,40.77358627,-73.95096588,40.77780533,33.84,6
634,1/1/16 10:11,10.4,-73.87071228,40.77362823,-73.98513031,40.77812576,38.34,4
635,1/1/16 10:11,7.3,-73.87295532,40.77396774,-73.95173645,40.80374908,29.34,9
636,1/1/16 10:11,3.67,-73.87088776,40.77376938,-73.9213562,40.75318146,14.8,0
637,1/1/16 10:11,10.61,-73.87446594,40.77398682,-73.99459076,40.69793701,29.8,7
638,1/1/16 10:11,10.2,-73.87460327,40.77394104,-74.0031662,40.72692871,38.5,0
639,1/1/16 10:11,8.1,-73.87104797,40.77384186,-73.94757843,40.77364731,35.21,2
640,1/1/16 10:12,7.1,-73.87091064,40.77383804,-73.94049835,40.81732941,31.34,0
641,1/1/16 10:13,5.37,-73.87294006,40.77403641,-73.8422699,40.72213364,24.8,5
642,1/1/16 10:13,8.16,-73.87072754,40.7736969,-73.97918701,40.74727631,37.92,0
643,1/1/16 10:14,11.39,-73.87083435,40.77366257,-73.98771667,40.75915146,33.3,2
644,1/1/16 10:14,6.54,-73.87062836,40.77355957,-73.89808655,40.72451019,23.8,0
645,1/1/16 10:15,3.4,-73.87059021,40.77358246,-73.887146,40.74484253,15.36,0
646,1/1/16 10:16,9.4,-73.87076569,40.77367783,-73.96006775,40.75830841,39.41,4
647,1/1/16 10:16,13,-73.87300873,40.77424622,-73.97517395,40.66676712,44.75,0
648,1/1/16 10:16,10,-73.87452698,40.77406311,-73.98625183,40.69269943,34.27,6
649,1/1/16 10:16,7.7,-73.87073517,40.77358246,-73.94602203,40.78211212,33.99,7
650,1/1/16 10:16,10.21,-73.87373352,40.77406693,-73.99258423,40.72406006,31.8,8
651,1/1/16 10:16,6.9,-73.87446594,40.77402496,-73.94714355,40.7142868,22.3,2
652,1/1/16 10:17,6.8,-73.87071991,40.77357483,-73.9417572,40.81034851,32.79,9
653,1/1/16 10:17,6.24,-73.87443542,40.77404785,-73.96453094,40.76159668,26.39,1
654,1/1/16 10:18,9.08,-73.87113953,40.77378082,-73.76531982,40.7213707,26.8,0
655,1/1/16 10:18,10.13,-73.8744812,40.77405167,-73.9752121,40.76514053,42.41,4
656,1/1/16 10:19,10,-73.87071991,40.77365875,-73.98471832,40.74455643,35.8,9
657,1/1/16 10:19,13.35,-73.87306976,40.774189,-73.98487091,40.66513824,39.3,3
658,1/1/16 10:19,8.8,-73.87543488,40.7737236,-73.96420288,40.77408218,33.84,0
659,1/1/16 10:19,4.3,-73.87095642,40.77371979,-73.913414,40.7458725,18.35,7
660,1/1/16 10:19,7.39,-73.8713913,40.77392578,-73.95137024,40.70933914,21.8,0
661,1/1/16 10:19,8.92,-73.87477112,40.77407455,-73.99213409,40.74943924,38.81,8
662,1/1/16 10:19,10.04,-73.87449646,40.774086,-73.98052216,40.78514481,49.18,0
663,1/1/16 10:20,4.1,-73.87078857,40.77367783,-73.92677307,40.75952911,16.8,0
664,1/1/16 10:21,11,-73.87097168,40.77373886,-73.90698242,40.6831665,37.55,0
665,1/1/16 10:21,10.63,-73.87095642,40.77381897,-73.97767639,40.75484848,47.24,1
666,1/1/16 10:22,10.73,-73.87097931,40.77376938,-73.98937988,40.77648163,47.92,0
667,1/1/16 10:22,0,-73.87095642,40.77412033,-73.87095642,40.77410889,45.3,4
668,1/1/16 10:22,11.88,-73.87328339,40.77413559,-73.79048157,40.6467514,33.3,5
669,1/1/16 10:23,8.85,-73.87088013,40.77381134,-73.95274353,40.76638031,39.8,8
670,1/1/16 10:23,16.4,-73.87297821,40.77407837,-73.82911682,40.8543396,51.34,0
671,1/1/16 10:23,3.2,-73.87466431,40.77398682,-73.87466431,40.77398682,10.34,7
672,1/1/16 10:23,12.78,-73.87475586,40.77394104,-73.99234772,40.75651169,42.84,6
673,1/1/16 10:23,1.37,-73.87297058,40.77416992,-73.89414215,40.76856995,7.3,2
674,1/1/16 10:24,8.08,-73.87309265,40.77394867,-73.80581665,40.68099976,23.3,1
675,1/1/16 10:24,3.58,-73.87129211,40.77400589,-73.88404846,40.74589157,12.8,1
676,1/1/16 10:24,3.97,-73.87296295,40.7740593,-73.8755722,40.73711014,15.8,0
677,1/1/16 10:24,10.5,-73.87297058,40.77413559,-73.8263092,40.66337204,35.8,0
678,1/1/16 10:25,8.51,-73.87097168,40.77368927,-73.91968536,40.70500946,30.96,5
679,1/1/16 10:26,7.4,-73.87288666,40.77401733,-73.94880676,40.78869629,28.34,9
680,1/1/16 10:26,11,-73.8744278,40.77399826,-73.98609924,40.75819016,38.34,3
681,1/1/16 10:26,9.3,-73.87552643,40.7731514,-73.9829483,40.7558403,33.34,3
682,1/1/16 10:26,7.06,-73.87387848,40.77374268,-73.8082428,40.78290176,22.3,0
683,1/1/16 10:26,11.7,-73.87298584,40.77393723,-73.7900238,40.6432457,32.8,0
684,1/1/16 10:26,8.9,-73.87314606,40.77417374,-73.98453522,40.75722504,32.84,0
685,1/1/16 10:27,9.22,-73.87470245,40.77407074,-73.98491669,40.76065063,33.34,2
686,1/1/16 10:27,12.26,-73.87358856,40.77394485,-73.91500092,40.87881851,50.42,8
687,1/1/16 10:27,10.83,-73.8728714,40.77423096,-73.98226929,40.76296997,44.81,0
688,1/1/16 10:28,10.79,-73.87322998,40.77418137,-73.98174286,40.76535034,38.84,0
689,1/1/16 10:29,10.81,-73.87306213,40.77418137,-73.9821701,40.76517105,38.84,7
690,1/1/16 10:29,12,-73.87419128,40.7740097,-73.98274994,40.73221588,47.2,8
691,1/1/16 10:31,11.1,-73.87098694,40.77368927,-73.97907257,40.67858124,31.8,0
692,1/1/16 10:31,11.27,-73.87081909,40.77376556,-73.99580383,40.71857071,34.8,2
693,1/1/16 10:32,14.94,-73.8707962,40.7736702,-74.00701904,40.70761871,47.34,8
694,1/1/16 10:33,9.1,-73.87075043,40.77359009,-73.98192596,40.75566101,32.84,5
695,1/1/16 10:33,10.9,-73.8711853,40.77397156,-73.85405731,40.80527878,42.8,0
696,1/1/16 10:35,8.47,-73.87106323,40.77381134,-73.9776535,40.75059128,30.34,3
697,1/1/16 10:38,9.4,-73.87098694,40.77360153,-73.98503113,40.75684738,34.34,0
698,1/1/16 10:38,9,-73.8708725,40.77373886,-73.98839569,40.75758362,37.34,5
699,1/1/16 10:38,10.2,-73.8705368,40.77354813,-74.00759125,40.74085236,36.84,0
700,1/1/16 10:42,9.6,-73.87089539,40.77371216,-73.96043396,40.7630806,34.34,0
701,1/1/16 10:42,12.1,-73.87073517,40.77362061,-73.78263855,40.64395905,33.8,0
702,1/1/16 10:43,8.9,-73.87287903,40.77394485,-73.98606873,40.71903992,29.8,2
703,1/1/16 10:44,6.88,-73.87082672,40.77365875,-73.9573288,40.73279953,26.76,4
704,1/1/16 10:44,11.6,-73.87075806,40.77361679,-73.93431091,40.66455841,35.8,3
705,1/1/16 10:45,8.88,-73.87084198,40.77372742,-73.97669983,40.74992752,31.84,3
706,1/1/16 10:45,7.14,-73.8710022,40.77373886,-73.95574188,40.81393814,28.34,9
707,1/1/16 10:45,8.31,-73.86995697,40.77293777,-73.95497894,40.77334595,35.81,2
708,1/1/16 10:47,8.8,-73.87106323,40.77384186,-73.93956757,40.69121552,27.8,4
709,1/1/16 10:48,1.15,-73.87116241,40.77383041,-73.88053131,40.76765823,5.8,0
710,1/1/16 10:52,3.18,-73.87301636,40.77394104,-73.90341187,40.74591064,11.8,0
711,1/1/16 10:52,9.6,-73.87293243,40.77390289,-73.96790314,40.68032837,35.35,8
712,1/1/16 10:58,6.43,-73.87303925,40.77418137,-73.94229889,40.71759033,19.8,5
713,1/1/16 10:58,6.1,-73.87126923,40.77377319,-73.82918549,40.71053314,18.8,7
714,1/1/16 10:59,8.45,-73.87293243,40.77412033,-73.96746063,40.79375076,31.34,0
715,1/1/16 11:00,12.37,-73.87297821,40.77421951,-74.0082016,40.70769119,41.76,7
716,1/1/16 11:01,7.3,-73.87100983,40.77382278,-73.92358398,40.82500839,33.34,0
717,1/1/16 11:03,12.32,-73.87056732,40.77351379,-73.9078598,40.88375092,52.44,0
718,1/1/16 11:03,8.4,-73.87102509,40.77371979,-73.97738647,40.74298477,36.41,3
719,1/1/16 11:04,3.44,-73.87358093,40.77377701,-73.92673492,40.76519012,12.8,9
720,1/1/16 11:04,11.47,-73.87081146,40.7736969,-73.98544312,40.75198746,47.21,0
721,1/1/16 11:04,7.4,-73.8708725,40.77367401,-73.81381989,40.69382858,22.8,7
722,1/1/16 11:04,3.3,-73.87358093,40.77404022,-73.91683197,40.76437759,15.95,6
723,1/1/16 11:05,9.4,-73.87083435,40.77368164,-73.98549652,40.76123047,33.34,2
724,1/1/16 11:05,7.77,-73.87078094,40.77370834,-73.95146179,40.7802887,32.84,8
725,1/1/16 11:05,10.45,-73.87297058,40.77421188,-73.97879028,40.7645607,44.21,2
726,1/1/16 11:06,21.3,-73.87280273,40.77345657,-74.08882904,40.59521484,68.38,0
727,1/1/16 11:06,10.9,-73.87094879,40.77378464,-73.91778564,40.8727417,44.19,0
728,1/1/16 11:07,0.7,-73.87466431,40.77398682,-73.87466431,40.77398682,6.8,0
729,1/1/16 11:07,9.3,-73.87089539,40.77366257,-73.97911072,40.76190567,39.34,0
730,1/1/16 11:07,10,-73.87089539,40.77370071,-73.99993134,40.72410583,30.8,0
731,1/1/16 11:07,11.1,-73.87068939,40.77365875,-73.98267365,40.73683167,39.8,0
732,1/1/16 11:07,10.7,-73.87084961,40.77368546,-73.97809601,40.76462555,37.84,0
733,1/1/16 11:09,31.88,-73.87310791,40.77396393,-74.18359375,40.68832016,115.84,7
734,1/1/16 11:10,12.04,-73.87343597,40.77404404,-74.00934601,40.71535873,34.8,9
735,1/1/16 11:10,9.62,-73.87306976,40.77426147,-73.99964142,40.71955109,29.3,7
736,1/1/16 11:11,8.15,-73.87303162,40.77421951,-73.87307739,40.82234955,29.34,0
737,1/1/16 11:12,10.3,-73.8746109,40.77408981,-73.97486877,40.75851822,35.84,7
738,1/1/16 11:12,11.68,-73.87290192,40.77413559,-73.90914154,40.68901062,32.8,4
739,1/1/16 11:13,9.6,-73.87069702,40.77394485,-73.97897339,40.76138306,34.34,6
740,1/1/16 11:14,9.53,-73.87316895,40.77412033,-73.98143005,40.71480179,34,0
741,1/1/16 11:14,9.4,-73.87297058,40.77415848,-73.96154785,40.75577164,39.39,0
742,1/1/16 11:14,11.62,-73.8730011,40.77403641,-73.81632233,40.81596756,38.34,0
743,1/1/16 11:14,10.42,-73.87523651,40.77388382,-73.97419739,40.7505188,42.41,2
744,1/1/16 11:15,7.9,-73.8746109,40.77413559,-73.95214081,40.78118515,29.84,0
745,1/1/16 11:16,8.7,-73.87291718,40.77415848,-73.92430115,40.69903183,27.3,0
746,1/1/16 11:16,5.3,-73.87295532,40.77410126,-73.85198975,40.72389984,17.8,6
747,1/1/16 11:16,8.89,-73.87447357,40.77402115,-73.97229767,40.75588989,32.34,3
748,1/1/16 11:16,8.73,-73.87304688,40.77409363,-73.97921753,40.76529694,28.8,9
749,1/1/16 11:17,5.07,-73.87308502,40.77409744,-73.84718323,40.72312164,22.49,2
750,1/1/16 11:17,10.39,-73.87347412,40.77423859,-73.97859192,40.76179504,35.84,0
751,1/1/16 11:17,11.1,-73.87454224,40.77404785,-73.9890976,40.7575798,43.34,0
752,1/1/16 11:18,6.6,-73.87507629,40.77402115,-73.94419098,40.71673584,21.8,5
753,1/1/16 11:18,10.68,-73.87379456,40.77381134,-73.9814682,40.76861572,37.34,9
754,1/1/16 11:18,10.02,-73.87322998,40.77415848,-73.97901154,40.7833519,36.34,0
755,1/1/16 11:19,16.3,-73.87400818,40.77368546,-73.99930573,40.63207626,44.8,0
756,1/1/16 11:20,8.23,-73.87478638,40.7739296,-73.97846222,40.74753952,36.8,4
757,1/1/16 11:20,5.79,-73.87311554,40.77414703,-73.95298767,40.74602509,23.16,0
758,1/1/16 11:20,9.73,-73.87464142,40.77408981,-73.9788208,40.78676987,36.34,2
759,1/1/16 11:20,12.46,-73.87320709,40.77404404,-73.95740509,40.66275406,36.3,0
760,1/1/16 11:21,9.29,-73.87319183,40.77404022,-73.96351624,40.76168823,39.41,9
761,1/1/16 11:21,2.63,-73.87332153,40.77396011,-73.86666107,40.76773071,11.3,5
762,1/1/16 11:21,9.13,-73.87489319,40.77406311,-73.99388885,40.74565125,39.41,2
763,1/1/16 11:21,8,-73.87447357,40.77406693,-73.97515869,40.74443817,35.19,0
764,1/1/16 11:21,7.9,-73.87451172,40.77410126,-73.95185852,40.77861786,38.79,2
765,1/1/16 11:22,17.21,-73.87478638,40.77389908,-73.62805939,40.79032135,60.8,0
766,1/1/16 11:23,9.5,-73.87447357,40.77406311,-73.91113281,40.70487976,34.8,0
767,1/1/16 11:23,9.1,-73.87444305,40.77404404,-73.9917984,40.74417114,39.99,0
768,1/1/16 11:23,9.37,-73.87328339,40.7739563,-73.98605347,40.75759125,45.94,4
769,1/1/16 11:23,6.56,-73.87486267,40.77401733,-73.95386505,40.74329758,24.75,6
770,1/1/16 11:24,11.5,-73.8744812,40.77413559,-73.99008179,40.7556572,39.84,2
771,1/1/16 11:24,9.5,-73.87300873,40.77408981,-73.9406662,40.85144806,39.39,5
772,1/1/16 11:24,7.63,-73.87091827,40.77362061,-73.94571686,40.7781601,35.42,0
773,1/1/16 11:24,11.76,-73.87301636,40.77421188,-73.99861145,40.68167114,33.3,5
774,1/1/16 11:24,12,-73.87291718,40.77423096,-73.99900818,40.67736053,40.56,8
775,1/1/16 11:24,9,-73.8727417,40.77420044,-73.98435211,40.75842285,39.39,0
776,1/1/16 11:24,6.9,-73.87445068,40.77403259,-73.94662476,40.80480194,31.34,2
777,1/1/16 11:24,10.88,-73.87445831,40.77403259,-73.97921753,40.76395416,42.84,0
778,1/1/16 11:25,10.6,-73.87454987,40.7740593,-73.97531128,40.75762177,43.61,0
779,1/1/16 11:25,8.97,-73.86994934,40.77323151,-73.994133,40.75329971,42.69,0
780,1/1/16 11:25,7.4,-73.8746109,40.77412033,-73.94868469,40.80399704,28.84,0
781,1/1/16 11:25,10.11,-73.87106323,40.77390289,-73.85800171,40.8396759,35.34,0
782,1/1/16 11:26,10.77,-73.87468719,40.77412033,-73.98139954,40.76911926,44.81,0
783,1/1/16 11:26,9.3,-73.87297058,40.77417374,-73.97661591,40.69438934,27.3,0
784,1/1/16 11:26,2.5,-73.87319183,40.77409363,-73.89498138,40.75641632,10.3,9
785,1/1/16 11:26,6.4,-73.87110901,40.77381134,-73.95420837,40.7419281,19.3,0
786,1/1/16 11:26,11.4,-73.87447357,40.773983,-74.00893402,40.71528625,40.55,0
787,1/1/16 11:26,9.6,-73.87258911,40.77426529,0,0,35.84,8
788,1/1/16 11:26,12.18,-73.87512207,40.77381134,-73.78225708,40.64421844,33.8,0
789,1/1/16 11:27,11.51,-73.8730011,40.7740593,-73.98205566,40.67223358,42.36,1
790,1/1/16 11:27,11.8,-73.87454224,40.7741127,-74.00968933,40.70622253,41.15,2
791,1/1/16 11:27,9.96,-73.87307739,40.77417374,-73.94236755,40.68943405,35.3,1
792,1/1/16 11:27,8.82,-73.87459564,40.77410889,-73.98579407,40.7551384,32.34,8
793,1/1/16 11:27,9.08,-73.87094116,40.77375412,-73.95582581,40.76396179,31.84,0
794,1/1/16 11:28,6.5,-73.87445831,40.77394104,-73.81954956,40.72261047,20.3,0
795,1/1/16 11:28,9.2,-73.87312317,40.77417755,-73.9729538,40.69393158,32.75,8
796,1/1/16 11:28,12.09,-73.87300873,40.774189,-73.88188171,40.8682785,50.84,8
797,1/1/16 11:29,8.4,-73.8745575,40.77409744,-73.94056702,40.69272614,31.55,0
798,1/1/16 11:29,8.7,-73.87448883,40.77402878,-73.96622467,40.69467926,27.83,4
799,1/1/16 11:29,10.25,-73.87449646,40.77412033,-74.00756836,40.74091721,36.84,3
800,1/1/16 11:29,11,-73.87304688,40.77428055,-73.98684692,40.67308044,37.3,0
801,1/1/16 11:29,10.39,-73.87577057,40.77351379,-73.97665405,40.76249313,36.84,9
802,1/1/16 11:29,7.17,-73.87441254,40.77400208,-73.96392822,40.76128387,29.76,0
803,1/1/16 11:29,9.3,-73.87100983,40.77352905,-73.98889923,40.73654938,40.01,5
804,1/1/16 11:30,9.4,-73.87295532,40.77410889,-73.99271393,40.75656891,34.84,6
805,1/1/16 11:30,10.28,-73.87078094,40.77370071,-73.97261047,40.67498779,32.3,0
806,1/1/16 11:30,11.31,-73.87107086,40.77362061,-73.98821259,40.76156998,41.84,7
807,1/1/16 11:30,8.55,-73.87322235,40.77394867,-73.98828888,40.7508812,82.84,5
808,1/1/16 11:30,10.26,-73.87451172,40.77410889,-73.97486877,40.75622177,41.81,7
809,1/1/16 11:30,8.04,-73.8744812,40.7740593,-73.95394135,40.80794525,36.41,0
810,1/1/16 11:30,15.1,-73.8730011,40.77412033,-74.00722504,40.70741272,47.34,0
811,1/1/16 11:30,8.56,-73.87444305,40.77397156,-73.97731018,40.75170898,30.84,0
812,1/1/16 11:31,5.8,-73.87082672,40.77370453,-73.94343567,40.76892471,23.3,2
813,1/1/16 11:31,28.98,-73.87065887,40.77354813,-73.91451263,40.60744858,76.3,6
814,1/1/16 11:31,10.6,-73.87030029,40.77364731,-73.97524261,40.75875854,35.84,1
815,1/1/16 11:31,11.37,-73.87058258,40.77349854,-73.97902679,40.6740303,33.8,0
816,1/1/16 11:31,9.6,-73.87302399,40.77415848,-73.97606659,40.77869797,41.19,4
817,1/1/16 11:31,2.58,-73.87299347,40.77417374,-73.91742706,40.77095795,11.76,3
818,1/1/16 11:31,3.81,-73.8761673,40.77334595,-73.91355896,40.74461746,15.96,1
819,1/1/16 11:32,10.8,-73.87267303,40.77421951,-73.98748016,40.76796341,49.84,0
820,1/1/16 11:32,11.14,-73.87284851,40.77421951,-73.94687653,40.67501831,34.3,7
821,1/1/16 11:32,9.4,-73.8745575,40.77414322,-73.9916153,40.74608231,34.84,0
822,1/1/16 11:32,12.56,-73.87315369,40.77415848,-74.01006317,40.70487976,36.3,5
823,1/1/16 11:32,8.46,-73.87347412,40.77398682,-73.8890152,40.83153152,29.84,6
824,1/1/16 11:32,8.2,-73.87452698,40.7741127,-73.95500183,40.77753067,30.34,7
825,1/1/16 11:32,7.93,-73.87506866,40.77397919,-73.97389221,40.74952698,34.61,0
826,1/1/16 11:33,5.65,-73.87521362,40.77390289,-73.84536743,40.72230911,17.8,0
827,1/1/16 11:33,13.14,-73.87322235,40.7740097,-73.98908234,40.7245903,43.84,6
828,1/1/16 11:33,9.1,-73.87274933,40.77425003,-73.97590637,40.76557541,29.3,0
829,1/1/16 11:33,10.99,-73.8708725,40.77381897,-73.98577881,40.75751877,37.84,0
830,1/1/16 11:33,6.8,-73.87276459,40.77425385,-73.94029999,40.81472778,30.84,0
831,1/1/16 11:33,9.31,-73.87438965,40.77402115,-73.97894287,40.71989822,29.8,0
832,1/1/16 11:33,10.3,-73.87097931,40.77355576,-73.9769516,40.76504898,48.84,9
833,1/1/16 11:33,6.8,-73.87078857,40.77360535,-73.93942261,40.72367859,22.3,0
834,1/1/16 11:33,12.53,-73.87296295,40.774189,-73.97821808,40.72951126,49.01,0
835,1/1/16 11:34,9,-73.87309265,40.77408981,-73.97579193,40.79357147,42.92,3
836,1/1/16 11:34,10.9,-73.87072754,40.7738266,-73.98433685,40.75916672,37.84,0
837,1/1/16 11:34,7.7,-73.87278748,40.77446365,-73.95050049,40.8248291,35.8,8
838,1/1/16 11:34,9.51,-73.87447357,40.774086,-73.99739838,40.75619125,39.49,0
839,1/1/16 11:35,8.06,-73.87338257,40.77393723,-73.9517746,40.77365875,36,2
840,1/1/16 11:35,4,-73.87288666,40.77416611,-73.82433319,40.75688171,14.8,6
841,1/1/16 11:35,8.42,-73.87536621,40.77380753,-73.97184753,40.75024796,37.01,0
842,1/1/16 11:35,7.7,-73.8730545,40.77412033,-73.94502258,40.71859741,26.3,3
843,1/1/16 11:35,1.63,-73.87081909,40.77374649,-73.89543915,40.76924515,8.3,3
844,1/1/16 11:36,8.7,-73.87291718,40.77418518,-73.9744873,40.75610352,31.34,0
845,1/1/16 11:36,13.38,-73.87310028,40.77412033,-73.95742798,40.64268112,39.3,5
846,1/1/16 11:36,8.9,-73.87297821,40.77415466,-73.97179413,40.75673676,27.8,9
847,1/1/16 11:36,11.02,-73.87077332,40.77360916,-73.98486328,40.76060104,46.01,8
848,1/1/16 11:36,10.5,-73.87369537,40.77391052,-73.95295715,40.67292786,31.3,0
849,1/1/16 11:36,9.43,-73.87481689,40.774086,-73.99402618,40.73531342,39.41,9
850,1/1/16 11:36,11.2,-73.87093353,40.77379227,-73.98886108,40.77782059,43.84,0
851,1/1/16 11:37,9.82,-73.87297821,40.77415848,-73.98873138,40.69311905,35.16,5
852,1/1/16 11:37,10.36,-73.8708725,40.77374649,-73.986763,40.7182312,37.25,4
853,1/1/16 11:37,9.3,-73.87291718,40.77431488,-73.98662567,40.76131058,40.6,2
854,1/1/16 11:37,14,-73.87445831,40.77407837,-74.00402832,40.72106552,56.84,9
855,1/1/16 11:37,11.84,-73.87278748,40.77425003,-73.90569305,40.68820953,33.8,3
856,1/1/16 11:37,9.42,-73.87286377,40.77402878,-73.9422226,40.83251953,34.84,0
857,1/1/16 11:38,9,-73.87445068,40.77403641,-73.96864319,40.79151535,41,7
858,1/1/16 11:38,9.3,-73.87094116,40.77357864,-73.98477173,40.76039124,34.84,0
859,1/1/16 11:38,11.6,-73.87110138,40.77353668,-73.9859314,40.75743866,41.34,0
860,1/1/16 11:39,9.8,-73.87078094,40.77350235,-73.9977951,40.72275925,35.15,2
861,1/1/16 11:39,12.23,-73.87304688,40.77408981,-74.00630951,40.7081337,44.12,9
862,1/1/16 11:39,8,-73.87342834,40.77399445,-73.95243835,40.7818222,29.84,2
863,1/1/16 11:39,4.4,-73.87301636,40.77403259,-73.9184494,40.76518631,15.8,0
864,1/1/16 11:39,10.2,-73.87479401,40.77409744,-73.974823,40.7582283,36.34,6
865,1/1/16 11:40,11.91,-73.87319946,40.77409744,-73.7901535,40.64681625,33.3,7
866,1/1/16 11:41,10.81,-73.87315369,40.77406311,-73.97870636,40.67897797,39.36,0
867,1/1/16 11:41,11.5,-73.87298584,40.77412796,-73.99204254,40.76803207,48.39,0
868,1/1/16 11:41,11.63,-73.87493134,40.77407074,-73.99002838,40.75664902,46.61,0
869,1/1/16 11:41,11.2,-73.87449646,40.7742424,-73.98291016,40.76500702,38.84,9
870,1/1/16 11:41,6.42,-73.87294769,40.7740593,-73.94296265,40.7190094,20.3,0
