RideID,tpep_pickup_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,DelayFactor
680,2016-01-01 10:26:00,11,-73.8744278,40.77399826,-73.98609924,40.75819016,38.34,3
681,2016-01-01 10:26:00,9.3,-73.87552643,40.7731514,-73.9829483,40.7558403,33.34,3
682,2016-01-01 10:26:00,7.06,-73.87387848,40.77374268,-73.8082428,40.78290176,22.3,0
683,2016-01-01 10:26:00,11.7,-73.87298584,40.77393723,-73.7900238,40.6432457,32.8,0
684,2016-01-01 10:26:00,8.9,-73.87314606,40.77417374,-73.98453522,40.75722504,32.84,0
685,2016-01-01 10:27:00,9.22,-73.87470245,40.77407074,-73.98491669,40.76065063,33.34,2
686,2016-01-01 10:27:00,12.26,-73.87358856,40.77394485,-73.91500092,40.87881851,50.42,8
687,2016-01-01 10:27:00,10.83,-73.8728714,40.77423096,-73.98226929,40.76296997,44.81,0
688,2016-01-01 10:28:00,10.79,-73.87322998,40.77418137,-73.98174286,40.76535034,38.84,0
689,2016-01-01 10:29:00,10.81,-73.87306213,40.77418137,-73.9821701,40.76517105,38.84,7
690,2016-01-01 10:29:00,12,-73.87419128,40.7740097,-73.98274994,40.73221588,47.2,8
691,2016-01-01 10:31:00,11.1,-73.87098694,40.77368927,-73.97907257,40.67858124,31.8,0
692,2016-01-01 10:31:00,11.27,-73.87081909,40.77376556,-73.99580383,40.71857071,34.8,2
693,2016-01-01 10:32:00,14.94,-73.8707962,40.7736702,-74.00701904,40.70761871,47.34,8
694,2016-01-01 10:33:00,9.1,-73.87075043,40.77359009,-73.98192596,40.75566101,32.84,5
695,2016-01-01 10:33:00,10.9,-73.8711853,40.77397156,-73.85405731,40.80527878,42.8,0
696,2016-01-01 10:35:00,8.47,-73.87106323,40.77381134,-73.9776535,40.75059128,30.34,3
697,2016-01-01 10:38:00,9.4,-73.87098694,40.77360153,-73.98503113,40.75684738,34.34,0
698,2016-01-01 10:38:00,9,-73.8708725,40.77373886,-73.98839569,40.75758362,37.34,5
699,2016-01-01 10:38:00,10.2,-73.8705368,40.77354813,-74.00759125,40.74085236,36.84,0
700,2016-01-01 10:42:00,9.6,-73.87089539,40.77371216,-73.96043396,40.7630806,34.34,0
701,2016-01-01 10:42:00,12.1,-73.87073517,40.77362061,-73.78263855,40.64395905,33.8,0
702,2016-01-01 10:43:00,8.9,-73.87287903,40.77394485,-73.98606873,40.71903992,29.8,2
703,2016-01-01 10:44:00,6.88,-73.87082672,40.77365875,-73.9573288,40.73279953,26.76,4
704,2016-01-01 10:44:00,11.6,-73.87075806,40.77361679,-73.93431091,40.66455841,35.8,3
705,2016-01-01 10:45:00,8.88,-73.87084198,40.77372742,-73.97669983,40.74992752,31.84,3
706,2016-01-01 10:45:00,7.14,-73.8710022,40.77373886,-73.95574188,40.81393814,28.34,9
707,2016-01-01 10:45:00,8.31,-73.86995697,40.77293777,-73.95497894,40.77334595,35.81,2
708,2016-01-01 10:47:00,8.8,-73.87106323,40.77384186,-73.93956757,40.69121552,27.8,4
709,2016-01-01 10:48:00,1.15,-73.87116241,40.77383041,-73.88053131,40.76765823,5.8,0
710,2016-01-01 10:52:00,3.18,-73.87301636,40.77394104,-73.90341187,40.74591064,11.8,0
711,2016-01-01 10:52:00,9.6,-73.87293243,40.77390289,-73.96790314,40.68032837,35.35,8
712,2016-01-01 10:58:00,6.43,-73.87303925,40.77418137,-73.94229889,40.71759033,19.8,5
713,2016-01-01 10:58:00,6.1,-73.87126923,40.77377319,-73.82918549,40.71053314,18.8,7
714,2016-01-01 10:59:00,8.45,-73.87293243,40.77412033,-73.96746063,40.79375076,31.34,0
715,2016-01-01 11:00:00,12.37,-73.87297821,40.77421951,-74.0082016,40.70769119,41.76,7
716,2016-01-01 11:01:00,7.3,-73.87100983,40.77382278,-73.92358398,40.82500839,33.34,0
717,2016-01-01 11:03:00,12.32,-73.87056732,40.77351379,-73.9078598,40.88375092,52.44,0
718,2016-01-01 11:03:00,8.4,-73.87102509,40.77371979,-73.97738647,40.74298477,36.41,3
719,2016-01-01 11:04:00,3.44,-73.87358093,40.77377701,-73.92673492,40.76519012,12.8,9
720,2016-01-01 11:04:00,11.47,-73.87081146,40.7736969,-73.98544312,40.75198746,47.21,0
721,2016-01-01 11:04:00,7.4,-73.8708725,40.77367401,-73.81381989,40.69382858,22.8,7
722,2016-01-01 11:04:00,3.3,-73.87358093,40.77404022,-73.91683197,40.76437759,15.95,6
723,2016-01-01 11:05:00,9.4,-73.87083435,40.77368164,-73.98549652,40.76123047,33.34,2
724,2016-01-01 11:05:00,7.77,-73.87078094,40.77370834,-73.95146179,40.7802887,32.84,8
725,2016-01-01 11:05:00,10.45,-73.87297058,40.77421188,-73.97879028,40.7645607,44.21,2
726,2016-01-01 11:06:00,21.3,-73.87280273,40.77345657,-74.08882904,40.59521484,68.38,0
727,2016-01-01 11:06:00,10.9,-73.87094879,40.77378464,-73.91778564,40.8727417,44.19,0
728,2016-01-01 11:07:00,0.7,-73.87466431,40.77398682,-73.87466431,40.77398682,6.8,0
729,2016-01-01 11:07:00,9.3,-73.87089539,40.77366257,-73.97911072,40.76190567,39.34,0
730,2016-01-01 11:07:00,10,-73.87089539,40.77370071,-73.99993134,40.72410583,30.8,0
731,2016-01-01 11:07:00,11.1,-73.87068939,40.77365875,-73.98267365,40.73683167,39.8,0
732,2016-01-01 11:07:00,10.7,-73.87084961,40.77368546,-73.97809601,40.76462555,37.84,0
733,2016-01-01 11:09:00,31.88,-73.87310791,40.77396393,-74.18359375,40.68832016,115.84,7
734,2016-01-01 11:10:00,12.04,-73.87343597,40.77404404,-74.00934601,40.71535873,34.8,9
735,2016-01-01 11:10:00,9.62,-73.87306976,40.77426147,-73.99964142,40.71955109,29.3,7
736,2016-01-01 11:11:00,8.15,-73.87303162,40.77421951,-73.87307739,40.82234955,29.34,0
737,2016-01-01 11:12:00,10.3,-73.8746109,40.77408981,-73.97486877,40.75851822,35.84,7
738,2016-01-01 11:12:00,11.68,-73.87290192,40.77413559,-73.90914154,40.68901062,32.8,4
739,2016-01-01 11:13:00,9.6,-73.87069702,40.77394485,-73.97897339,40.76138306,34.34,6
740,2016-01-01 11:14:00,9.53,-73.87316895,40.77412033,-73.98143005,40.71480179,34,0
741,2016-01-01 11:14:00,9.4,-73.87297058,40.77415848,-73.96154785,40.75577164,39.39,0
742,2016-01-01 11:14:00,11.62,-73.8730011,40.77403641,-73.81632233,40.81596756,38.34,0
743,2016-01-01 11:14:00,10.42,-73.87523651,40.77388382,-73.97419739,40.7505188,42.41,2
744,2016-01-01 11:15:00,7.9,-73.8746109,40.77413559,-73.95214081,40.78118515,29.84,0
745,2016-01-01 11:16:00,8.7,-73.87291718,40.77415848,-73.92430115,40.69903183,27.3,0
746,2016-01-01 11:16:00,5.3,-73.87295532,40.77410126,-73.85198975,40.72389984,17.8,6
747,2016-01-01 11:16:00,8.89,-73.87447357,40.77402115,-73.97229767,40.75588989,32.34,3
748,2016-01-01 11:16:00,8.73,-73.87304688,40.77409363,-73.97921753,40.76529694,28.8,9
749,2016-01-01 11:17:00,5.07,-73.87308502,40.77409744,-73.84718323,40.72312164,22.49,2
750,2016-01-01 11:17:00,10.39,-73.87347412,40.77423859,-73.97859192,40.76179504,35.84,0
751,2016-01-01 11:17:00,11.1,-73.87454224,40.77404785,-73.9890976,40.7575798,43.34,0
752,2016-01-01 11:18:00,6.6,-73.87507629,40.77402115,-73.94419098,40.71673584,21.8,5
753,2016-01-01 11:18:00,10.68,-73.87379456,40.77381134,-73.9814682,40.76861572,37.34,9
754,2016-01-01 11:18:00,10.02,-73.87322998,40.77415848,-73.97901154,40.7833519,36.34,0
755,2016-01-01 11:19:00,16.3,-73.87400818,40.77368546,-73.99930573,40.63207626,44.8,0
756,2016-01-01 11:20:00,8.23,-73.87478638,40.7739296,-73.97846222,40.74753952,36.8,4
757,2016-01-01 11:20:00,5.79,-73.87311554,40.77414703,-73.95298767,40.74602509,23.16,0
758,2016-01-01 11:20:00,9.73,-73.87464142,40.77408981,-73.9788208,40.78676987,36.34,2
759,2016-01-01 11:20:00,12.46,-73.87320709,40.77404404,-73.95740509,40.66275406,36.3,0
760,2016-01-01 11:21:00,9.29,-73.87319183,40.77404022,-73.96351624,40.76168823,39.41,9
761,2016-01-01 11:21:00,2.63,-73.87332153,40.77396011,-73.86666107,40.76773071,11.3,5
762,2016-01-01 11:21:00,9.13,-73.87489319,40.77406311,-73.99388885,40.74565125,39.41,2
763,2016-01-01 11:21:00,8,-73.87447357,40.77406693,-73.97515869,40.74443817,35.19,0
764,2016-01-01 11:21:00,7.9,-73.87451172,40.77410126,-73.95185852,40.77861786,38.79,2
765,2016-01-01 11:22:00,17.21,-73.87478638,40.77389908,-73.62805939,40.79032135,60.8,0
766,2016-01-01 11:23:00,9.5,-73.87447357,40.77406311,-73.91113281,40.70487976,34.8,0
767,2016-01-01 11:23:00,9.1,-73.87444305,40.77404404,-73.9917984,40.74417114,39.99,0
768,2016-01-01 11:23:00,9.37,-73.87328339,40.7739563,-73.98605347,40.75759125,45.94,4
769,2016-01-01 11:23:00,6.56,-73.87486267,40.77401733,-73.95386505,40.74329758,24.75,6
770,2016-01-01 11:24:00,11.5,-73.8744812,40.77413559,-73.99008179,40.7556572,39.84,2
771,2016-01-01 11:24:00,9.5,-73.87300873,40.77408981,-73.9406662,40.85144806,39.39,5
772,2016-01-01 11:24:00,7.63,-73.87091827,40.77362061,-73.94571686,40.7781601,35.42,0
773,2016-01-01 11:24:00,11.76,-73.87301636,40.77421188,-73.99861145,40.68167114,33.3,5
774,2016-01-01 11:24:00,12,-73.87291718,40.77423096,-73.99900818,40.67736053,40.56,8
775,2016-01-01 11:24:00,9,-73.8727417,40.77420044,-73.98435211,40.75842285,39.39,0
776,2016-01-01 11:24:00,6.9,-73.87445068,40.77403259,-73.94662476,40.80480194,31.34,2
777,2016-01-01 11:24:00,10.88,-73.87445831,40.77403259,-73.97921753,40.76395416,42.84,0
778,2016-01-01 11:25:00,10.6,-73.87454987,40.7740593,-73.97531128,40.75762177,43.61,0
779,2016-01-01 11:25:00,8.97,-73.86994934,40.77323151,-73.994133,40.75329971,42.69,0
780,2016-01-01 11:25:00,7.4,-73.8746109,40.77412033,-73.94868469,40.80399704,28.84,0
781,2016-01-01 11:25:00,10.11,-73.87106323,40.77390289,-73.85800171,40.8396759,35.34,0
782,2016-01-01 11:26:00,10.77,-73.87468719,40.77412033,-73.98139954,40.76911926,44.81,0
783,2016-01-01 11:26:00,9.3,-73.87297058,40.77417374,-73.97661591,40.69438934,27.3,0
784,2016-01-01 11:26:00,2.5,-73.87319183,40.77409363,-73.89498138,40.75641632,10.3,9
785,2016-01-01 11:26:00,6.4,-73.87110901,40.77381134,-73.95420837,40.7419281,19.3,0
786,2016-01-01 11:26:00,11.4,-73.87447357,40.773983,-74.00893402,40.71528625,40.55,0
787,2016-01-01 11:26:00,9.6,-73.87258911,40.77426529,0,0,35.84,8
788,2016-01-01 11:26:00,12.18,-73.87512207,40.77381134,-73.78225708,40.64421844,33.8,0
789,2016-01-01 11:27:00,11.51,-73.8730011,40.7740593,-73.98205566,40.67223358,42.36,1
790,2016-01-01 11:27:00,11.8,-73.87454224,40.7741127,-74.00968933,40.70622253,41.15,2
791,2016-01-01 11:27:00,9.96,-73.87307739,40.77417374,-73.94236755,40.68943405,35.3,1
792,2016-01-01 11:27:00,8.82,-73.87459564,40.77410889,-73.98579407,40.7551384,32.34,8
793,2016-01-01 11:27:00,9.08,-73.87094116,40.77375412,-73.95582581,40.76396179,31.84,0
794,2016-01-01 11:28:00,6.5,-73.87445831,40.77394104,-73.81954956,40.72261047,20.3,0
795,2016-01-01 11:28:00,9.2,-73.87312317,40.77417755,-73.9729538,40.69393158,32.75,8
796,2016-01-01 11:28:00,12.09,-73.87300873,40.774189,-73.88188171,40.8682785,50.84,8
797,2016-01-01 11:29:00,8.4,-73.8745575,40.77409744,-73.94056702,40.69272614,31.55,0
798,2016-01-01 11:29:00,8.7,-73.87448883,40.77402878,-73.96622467,40.69467926,27.83,4
799,2016-01-01 11:29:00,10.25,-73.87449646,40.77412033,-74.00756836,40.74091721,36.84,3
800,2016-01-01 11:29:00,11,-73.87304688,40.77428055,-73.98684692,40.67308044,37.3,0
801,2016-01-01 11:29:00,10.39,-73.87577057,40.77351379,-73.97665405,40.76249313,36.84,9
802,2016-01-01 11:29:00,7.17,-73.87441254,40.77400208,-73.96392822,40.76128387,29.76,0
803,2016-01-01 11:29:00,9.3,-73.87100983,40.77352905,-73.98889923,40.73654938,40.01,5
804,2016-01-01 11:30:00,9.4,-73.87295532,40.77410889,-73.99271393,40.75656891,34.84,6
805,2016-01-01 11:30:00,10.28,-73.87078094,40.77370071,-73.97261047,40.67498779,32.3,0
806,2016-01-01 11:30:00,11.31,-73.87107086,40.77362061,-73.98821259,40.76156998,41.84,7
807,2016-01-01 11:30:00,8.55,-73.87322235,40.77394867,-73.98828888,40.7508812,82.84,5
808,2016-01-01 11:30:00,10.26,-73.87451172,40.77410889,-73.97486877,40.75622177,41.81,7
809,2016-01-01 11:30:00,8.04,-73.8744812,40.7740593,-73.95394135,40.80794525,36.41,0
810,2016-01-01 11:30:00,15.1,-73.8730011,40.77412033,-74.00722504,40.70741272,47.34,0
811,2016-01-01 11:30:00,8.56,-73.87444305,40.77397156,-73.97731018,40.75170898,30.84,0
812,2016-01-01 11:31:00,5.8,-73.87082672,40.77370453,-73.94343567,40.76892471,23.3,2
813,2016-01-01 11:31:00,28.98,-73.87065887,40.77354813,-73.91451263,40.60744858,76.3,6
814,2016-01-01 11:31:00,10.6,-73.87030029,40.77364731,-73.97524261,40.75875854,35.84,1
815,2016-01-01 11:31:00,11.37,-73.87058258,40.77349854,-73.97902679,40.6740303,33.8,0
816,2016-01-01 11:31:00,9.6,-73.87302399,40.77415848,-73.97606659,40.77869797,41.19,4
817,2016-01-01 11:31:00,2.58,-73.87299347,40.77417374,-73.91742706,40.77095795,11.76,3
818,2016-01-01 11:31:00,3.81,-73.8761673,40.77334595,-73.91355896,40.74461746,15.96,1
819,2016-01-01 11:32:00,10.8,-73.87267303,40.77421951,-73.98748016,40.76796341,49.84,0
820,2016-01-01 11:32:00,11.14,-73.87284851,40.77421951,-73.94687653,40.67501831,34.3,7
821,2016-01-01 11:32:00,9.4,-73.8745575,40.77414322,-73.9916153,40.74608231,34.84,0
822,2016-01-01 11:32:00,12.56,-73.87315369,40.77415848,-74.01006317,40.70487976,36.3,5
823,2016-01-01 11:32:00,8.46,-73.87347412,40.77398682,-73.8890152,40.83153152,29.84,6
824,2016-01-01 11:32:00,8.2,-73.87452698,40.7741127,-73.95500183,40.77753067,30.34,7
825,2016-01-01 11:32:00,7.93,-73.87506866,40.77397919,-73.97389221,40.74952698,34.61,0
826,2016-01-01 11:33:00,5.65,-73.87521362,40.77390289,-73.84536743,40.72230911,17.8,0
827,2016-01-01 11:33:00,13.14,-73.87322235,40.7740097,-73.98908234,40.7245903,43.84,6
828,2016-01-01 11:33:00,9.1,-73.87274933,40.77425003,-73.97590637,40.76557541,29.3,0
829,2016-01-01 11:33:00,10.99,-73.8708725,40.77381897,-73.98577881,40.75751877,37.84,0
830,2016-01-01 11:33:00,6.8,-73.87276459,40.77425385,-73.94029999,40.81472778,30.84,0
831,2016-01-01 11:33:00,9.31,-73.87438965,40.77402115,-73.97894287,40.71989822,29.8,0
832,2016-01-01 11:33:00,10.3,-73.87097931,40.77355576,-73.9769516,40.76504898,48.84,9
833,2016-01-01 11:33:00,6.8,-73.87078857,40.77360535,-73.93942261,40.72367859,22.3,0
834,2016-01-01 11:33:00,12.53,-73.87296295,40.774189,-73.97821808,40.72951126,49.01,0
835,2016-01-01 11:34:00,9,-73.87309265,40.77408981,-73.97579193,40.79357147,42.92,3
836,2016-01-01 11:34:00,10.9,-73.87072754,40.7738266,-73.98433685,40.75916672,37.84,0
837,2016-01-01 11:34:00,7.7,-73.87278748,40.77446365,-73.95050049,40.8248291,35.8,8
838,2016-01-01 11:34:00,9.51,-73.87447357,40.774086,-73.99739838,40.75619125,39.49,0
839,2016-01-01 11:35:00,8.06,-73.87338257,40.77393723,-73.9517746,40.77365875,36,2
840,2016-01-01 11:35:00,4,-73.87288666,40.77416611,-73.82433319,40.75688171,14.8,6
841,2016-01-01 11:35:00,8.42,-73.87536621,40.77380753,-73.97184753,40.75024796,37.01,0
842,2016-01-01 11:35:00,7.7,-73.8730545,40.77412033,-73.94502258,40.71859741,26.3,3
843,2016-01-01 11:35:00,1.63,-73.87081909,40.77374649,-73.89543915,40.76924515,8.3,3
844,2016-01-01 11:36:00,8.7,-73.87291718,40.77418518,-73.9744873,40.75610352,31.34,0
845,2016-01-01 11:36:00,13.38,-73.87310028,40.77412033,-73.95742798,40.64268112,39.3,5
846,2016-01-01 11:36:00,8.9,-73.87297821,40.77415466,-73.97179413,40.75673676,27.8,9
847,2016-01-01 11:36:00,11.02,-73.87077332,40.77360916,-73.98486328,40.76060104,46.01,8
848,2016-01-01 11:36:00,10.5,-73.87369537,40.77391052,-73.95295715,40.67292786,31.3,0
849,2016-01-01 11:36:00,9.43,-73.87481689,40.774086,-73.99402618,40.73531342,39.41,9
850,2016-01-01 11:36:00,11.2,-73.87093353,40.77379227,-73.98886108,40.77782059,43.84,0
851,2016-01-01 11:37:00,9.82,-73.87297821,40.77415848,-73.98873138,40.69311905,35.16,5
852,2016-01-01 11:37:00,10.36,-73.8708725,40.77374649,-73.986763,40.7182312,37.25,4
853,2016-01-01 11:37:00,9.3,-73.87291718,40.77431488,-73.98662567,40.76131058,40.6,2
854,2016-01-01 11:37:00,14,-73.87445831,40.77407837,-74.00402832,40.72106552,56.84,9
855,2016-01-01 11:37:00,11.84,-73.87278748,40.77425003,-73.90569305,40.68820953,33.8,3
856,2016-01-01 11:37:00,9.42,-73.87286377,40.77402878,-73.9422226,40.83251953,34.84,0
857,2016-01-01 11:38:00,9,-73.87445068,40.77403641,-73.96864319,40.79151535,41,7
858,2016-01-01 11:38:00,9.3,-73.87094116,40.77357864,-73.98477173,40.76039124,34.84,0
859,2016-01-01 11:38:00,11.6,-73.87110138,40.77353668,-73.9859314,40.75743866,41.34,0
860,2016-01-01 11:39:00,9.8,-73.87078094,40.77350235,-73.9977951,40.72275925,35.15,2
861,2016-01-01 11:39:00,12.23,-73.87304688,40.77408981,-74.00630951,40.7081337,44.12,9
862,2016-01-01 11:39:00,8,-73.87342834,40.77399445,-73.95243835,40.7818222,29.84,2
863,2016-01-01 11:39:00,4.4,-73.87301636,40.77403259,-73.9184494,40.76518631,15.8,0
864,2016-01-01 11:39:00,10.2,-73.87479401,40.77409744,-73.974823,40.7582283,36.34,6
865,2016-01-01 11:40:00,11.91,-73.87319946,40.77409744,-73.7901535,40.64681625,33.3,7
866,2016-01-01 11:41:00,10.81,-73.87315369,40.77406311,-73.97870636,40.67897797,39.36,0
867,2016-01-01 11:41:00,11.5,-73.87298584,40.77412796,-73.99204254,40.76803207,48.39,0
868,2016-01-01 11:41:00,11.63,-73.87493134,40.77407074,-73.99002838,40.75664902,46.61,0
869,2016-01-01 11:41:00,11.2,-73.87449646,40.7742424,-73.98291016,40.76500702,38.84,9
870,2016-01-01 11:41:00,6.42,-73.87294769,40.7740593,-73.94296265,40.7190094,20.3,0
871,2016-01-01 11:41:00,10.3,-73.8729248,40.77409363,-73.99222565,40.69703674,35.15,8
872,2016-01-01 11:42:00,5.11,-73.87294769,40.77408981,-73.87518311,40.73757935,16.3,2
873,2016-01-01 11:43:00,8.79,-73.87287903,40.77408981,-73.98963165,40.75621033,38.21,9
874,2016-01-01 11:44:00,4.24,-73.87481689,40.77411652,-73.93456268,40.75204849,16.8,9
875,2016-01-01 11:44:00,11.07,-73.87293243,40.77404022,-73.97812653,40.67520905,38.16,2
876,2016-01-01 11:44:00,13.62,-73.87289429,40.77407455,-74.00831604,40.73936462,45.34,5
877,2016-01-01 11:45:00,5.15,-73.8744278,40.77404022,-73.93551636,40.76725006,17.3,9
878,2016-01-01 11:46:00,10.1,-73.87450409,40.77413559,-73.97293854,40.75432205,34.34,7
879,2016-01-01 11:46:00,8.97,-73.87303162,40.7740593,-73.98635864,40.75410843,40.61,0
880,2016-01-01 11:47:00,5.2,-73.87290192,40.77403259,-73.95043945,40.76135635,21.35,0
881,2016-01-01 11:49:00,11.32,-73.87324524,40.77394104,-73.97816467,40.73422241,42.34,4
882,2016-01-01 11:49:00,8.08,-73.87439728,40.77373886,-73.95407867,40.77286911,34.61,0
883,2016-01-01 11:50:00,12.26,-73.87325287,40.7740097,-74.00437164,40.70764923,35.3,2
884,2016-01-01 11:50:00,9.39,-73.87384033,40.77397156,-73.99265289,40.74782944,33.34,9
885,2016-01-01 11:51:00,9.06,-73.87391663,40.77381516,-73.99738312,40.75628281,40.61,0
886,2016-01-01 11:53:00,10.1,-73.87297058,40.77412033,-73.96728516,40.75748825,43.54,8
887,2016-01-01 11:54:00,9.49,-73.87094879,40.77375031,-73.98049164,40.77000046,29.3,0
888,2016-01-01 11:56:00,6.8,-73.87435913,40.77378464,-73.95484161,40.71662903,24.35,9
889,2016-01-01 11:58:00,10.5,-73.87103271,40.77371979,-73.98242188,40.77355576,37.84,0
890,2016-01-01 11:58:00,9.96,-73.87452698,40.77413177,-73.98319244,40.69510651,38.09,2
891,2016-01-01 11:58:00,9.2,-73.87109375,40.77362823,-73.97947693,40.7618103,32.34,0
892,2016-01-01 12:00:00,10.3,-73.87088776,40.77381134,-74.00331879,40.72411728,31.3,4
893,2016-01-01 12:01:00,11.02,-73.87134552,40.77377319,-73.93292236,40.85818863,37.34,0
894,2016-01-01 12:02:00,9.1,-73.87127686,40.77354813,-73.98982239,40.756073,32.34,0
895,2016-01-01 12:04:00,12.3,-73.87059784,40.77359009,-74.00532532,40.72082901,35.8,6
896,2016-01-01 12:05:00,8.3,-73.87148285,40.77209091,-73.94776917,40.77893829,32.25,6
897,2016-01-01 12:09:00,3.66,-73.87081909,40.77387619,-73.90999603,40.77233505,14.3,0
898,2016-01-01 12:12:00,8.6,-73.87094879,40.77386093,-73.98821259,40.74585342,35.84,1
899,2016-01-01 12:13:00,8.7,-73.8728714,40.77396011,-73.97268677,40.75248337,30.84,0
900,2016-01-01 12:18:00,8.4,-73.87103271,40.77382278,-73.80252838,40.70782852,25.3,4
901,2016-01-01 12:19:00,8.57,-73.87312317,40.77413177,-73.96746063,40.79310989,39.41,0
902,2016-01-01 12:24:00,7.37,-73.87091064,40.77371979,-73.95755005,40.81618881,28.84,2
903,2016-01-01 12:24:00,8.51,-73.87098694,40.77371216,-73.94005585,40.82884979,37.01,0
904,2016-01-01 12:25:00,9.6,-73.87076569,40.77380753,-73.99707031,40.72203064,29.3,4
905,2016-01-01 12:26:00,15.3,-73.87086487,40.77376556,-73.96122742,40.64481735,46.8,6
906,2016-01-01 12:31:00,10.94,-73.8702774,40.77352905,-73.98529053,40.77347946,39.84,0
907,2016-01-01 12:32:00,10.4,-73.87026215,40.77347946,-73.9777832,40.77384949,36.34,0
908,2016-01-01 12:32:00,10.9,-73.87113953,40.77392578,-73.98629761,40.76715469,45.99,0
909,2016-01-01 12:34:00,10.03,-73.87058258,40.77341843,-73.96995544,40.75695419,40.84,9
910,2016-01-01 12:35:00,13.8,-73.87088776,40.77371597,-73.93232727,40.65110779,41.3,3
911,2016-01-01 12:35:00,12.44,-73.87306213,40.77388763,-73.70258331,40.77536011,40.3,1
912,2016-01-01 12:35:00,10.6,-73.8706665,40.77357101,-73.98552704,40.68798828,31.3,0
913,2016-01-01 12:35:00,7.5,-73.87075043,40.77373886,-73.94189453,40.81533813,33.34,6
914,2016-01-01 12:36:00,8.3,-73.8707428,40.77361298,-73.97825623,40.74148941,30.34,7
915,2016-01-01 12:36:00,6.74,-73.87030792,40.77341843,-73.96144104,40.76184845,26.16,5
916,2016-01-01 12:37:00,10.24,-73.87364197,40.77388763,-73.98994446,40.73315811,37.56,1
917,2016-01-01 12:38:00,1.67,-73.87452698,40.77410889,-73.8670578,40.75989151,8.3,0
918,2016-01-01 12:38:00,10.33,-73.87075043,40.77371979,-74.00384521,40.72706604,37.56,0
919,2016-01-01 12:38:00,8,-73.87107849,40.77368546,-73.95166779,40.7819519,33.34,0
920,2016-01-01 12:38:00,9.63,-73.87077332,40.7736969,-73.96674347,40.77283096,40.61,0
921,2016-01-01 12:38:00,8.34,-73.8706131,40.77362061,-73.97863007,40.74121094,24.3,0
922,2016-01-01 12:38:00,11.13,-73.87097168,40.77375031,-73.98284149,40.77708054,47.81,0
923,2016-01-01 12:38:00,4.81,-73.87091064,40.77375031,-73.80983734,40.76549149,19.56,1
924,2016-01-01 12:39:00,9.35,-73.87103271,40.77379608,-73.96282959,40.76682663,38.34,0
925,2016-01-01 12:39:00,10.17,-73.87451935,40.77410889,-73.98519135,40.69167328,34.8,0
926,2016-01-01 12:40:00,3.7,-73.87082672,40.7737236,-73.90011597,40.74388123,15.36,9
927,2016-01-01 12:40:00,9.8,-73.87083435,40.77367783,-73.92864227,40.68094635,30.8,7
928,2016-01-01 12:41:00,10.45,-73.87133026,40.77399063,-73.99489594,40.69316483,30.3,1
929,2016-01-01 12:41:00,8.6,-73.87078094,40.77372742,-73.9858551,40.74382019,38.8,0
930,2016-01-01 12:41:00,6.47,-73.87445831,40.77408981,-73.93402863,40.79459,30.41,2
931,2016-01-01 12:42:00,10.06,-73.87589264,40.77350616,-73.98587036,40.73180771,35.16,0
932,2016-01-01 12:42:00,9.59,-73.87096405,40.7738266,-73.96221924,40.75805664,33.36,2
933,2016-01-01 12:42:00,35.84,-73.87487793,40.77383041,-74.20015717,40.68651962,136.84,8
934,2016-01-01 12:42:00,10.9,-73.87091827,40.77376938,-73.98409271,40.76065826,38.34,3
935,2016-01-01 12:43:00,7.6,-73.87120056,40.77354431,-73.94690704,40.78005981,31.84,3
936,2016-01-01 12:43:00,7.9,-73.87083435,40.77368164,-73.95108795,40.77888107,29.84,1
937,2016-01-01 12:43:00,12.1,-73.87071991,40.7737236,-73.99324036,40.75256348,50.19,0
938,2016-01-01 12:43:00,8.59,-73.87512207,40.77391815,-73.94883728,40.83149719,32.34,9
939,2016-01-01 12:44:00,9.63,-73.87091064,40.77378082,-73.99929047,40.76044083,43.61,4
940,2016-01-01 12:44:00,6.7,-73.87112427,40.77379608,-73.79855347,40.78786087,19.8,3
941,2016-01-01 12:44:00,8.8,-73.87097931,40.77378082,-73.99206543,40.7487793,32.84,0
942,2016-01-01 12:44:00,9.5,-73.87484741,40.77397537,-73.96530914,40.76265717,40.6,0
943,2016-01-01 12:45:00,6.82,-73.87107086,40.77389145,-73.95033264,40.74612045,26.62,4
944,2016-01-01 12:45:00,3.06,-73.87303925,40.77416992,-73.91433716,40.76736832,11.8,0
945,2016-01-01 12:45:00,8.14,-73.87491608,40.77388382,-73.97891235,40.74937057,37.92,0
946,2016-01-01 12:45:00,9.6,-73.87303925,40.77408981,-73.97813416,40.78729248,35.34,6
947,2016-01-01 12:46:00,8.86,-73.87313843,40.77404022,-73.99337006,40.75230408,40.34,0
948,2016-01-01 12:46:00,12.7,-73.87089539,40.77373123,-73.88556671,40.8672142,41.34,9
949,2016-01-01 12:46:00,13,-73.87290192,40.7742157,-73.98949432,40.75867081,54.99,5
950,2016-01-01 12:46:00,8.92,-73.87095642,40.77381134,-73.96929169,40.78546906,37.84,0
951,2016-01-01 12:46:00,11.98,-73.87443542,40.77408218,-74.00602722,40.68023682,37.3,8
952,2016-01-01 12:47:00,8.3,-73.8730545,40.77404785,-73.98577881,40.74496841,37.59,3
953,2016-01-01 12:47:00,8.1,-73.87310028,40.7741394,-73.96674347,40.80746841,40.59,0
